start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,total runs,score
2013-04-06,MA Chidambaram Stadium,2,0.2,Chennai Super Kings,Mumbai Indians,M Vijay,MEK Hussey,MG Johnson,2,3
2013-04-06,MA Chidambaram Stadium,2,0.3,Chennai Super Kings,Mumbai Indians,M Vijay,MEK Hussey,MG Johnson,0,3
2013-04-06,MA Chidambaram Stadium,2,0.4,Chennai Super Kings,Mumbai Indians,M Vijay,MEK Hussey,MG Johnson,0,3
2013-04-06,MA Chidambaram Stadium,2,0.5,Chennai Super Kings,Mumbai Indians,M Vijay,MEK Hussey,MG Johnson,1,4
2013-04-06,MA Chidambaram Stadium,2,0.6,Chennai Super Kings,Mumbai Indians,MEK Hussey,M Vijay,MG Johnson,1,5
2013-04-06,MA Chidambaram Stadium,2,1.1,Chennai Super Kings,Mumbai Indians,MEK Hussey,M Vijay,MM Patel,2,7
2013-04-06,MA Chidambaram Stadium,2,1.2,Chennai Super Kings,Mumbai Indians,MEK Hussey,M Vijay,MM Patel,1,8
2013-04-06,MA Chidambaram Stadium,2,1.3,Chennai Super Kings,Mumbai Indians,M Vijay,MEK Hussey,MM Patel,2,10
2013-04-06,MA Chidambaram Stadium,2,1.4,Chennai Super Kings,Mumbai Indians,M Vijay,MEK Hussey,MM Patel,0,10
2013-04-06,MA Chidambaram Stadium,2,1.5,Chennai Super Kings,Mumbai Indians,M Vijay,MEK Hussey,MM Patel,0,10
2013-04-06,MA Chidambaram Stadium,2,1.6,Chennai Super Kings,Mumbai Indians,M Vijay,MEK Hussey,MM Patel,0,10
2013-04-06,MA Chidambaram Stadium,2,2.1,Chennai Super Kings,Mumbai Indians,MEK Hussey,SK Raina,MG Johnson,0,10
2013-04-06,MA Chidambaram Stadium,2,2.2,Chennai Super Kings,Mumbai Indians,MEK Hussey,SK Raina,MG Johnson,4,14
2013-04-06,MA Chidambaram Stadium,2,2.3,Chennai Super Kings,Mumbai Indians,MEK Hussey,SK Raina,MG Johnson,0,14
2013-04-06,MA Chidambaram Stadium,2,2.4,Chennai Super Kings,Mumbai Indians,MEK Hussey,SK Raina,MG Johnson,0,14
2013-04-06,MA Chidambaram Stadium,2,2.5,Chennai Super Kings,Mumbai Indians,MEK Hussey,SK Raina,MG Johnson,0,14
2013-04-06,MA Chidambaram Stadium,2,2.6,Chennai Super Kings,Mumbai Indians,MEK Hussey,SK Raina,MG Johnson,0,14
2013-04-06,MA Chidambaram Stadium,2,3.1,Chennai Super Kings,Mumbai Indians,SK Raina,MEK Hussey,MM Patel,3,17
2013-04-06,MA Chidambaram Stadium,2,3.2,Chennai Super Kings,Mumbai Indians,MEK Hussey,SK Raina,MM Patel,1,18
2013-04-06,MA Chidambaram Stadium,2,3.3,Chennai Super Kings,Mumbai Indians,MEK Hussey,SK Raina,MM Patel,1,19
2013-04-06,MA Chidambaram Stadium,2,3.4,Chennai Super Kings,Mumbai Indians,SK Raina,MEK Hussey,MM Patel,4,23
2013-04-06,MA Chidambaram Stadium,2,3.5,Chennai Super Kings,Mumbai Indians,SK Raina,MEK Hussey,MM Patel,0,23
2013-04-06,MA Chidambaram Stadium,2,3.6,Chennai Super Kings,Mumbai Indians,SK Raina,MEK Hussey,MM Patel,3,26
2013-04-06,MA Chidambaram Stadium,2,3.7,Chennai Super Kings,Mumbai Indians,MEK Hussey,SK Raina,MM Patel,4,30
2013-04-06,MA Chidambaram Stadium,2,4.1,Chennai Super Kings,Mumbai Indians,SK Raina,MEK Hussey,MG Johnson,0,30
2013-04-06,MA Chidambaram Stadium,2,4.2,Chennai Super Kings,Mumbai Indians,SK Raina,MEK Hussey,MG Johnson,0,30
2013-04-06,MA Chidambaram Stadium,2,4.3,Chennai Super Kings,Mumbai Indians,SK Raina,MEK Hussey,MG Johnson,0,30
2013-04-06,MA Chidambaram Stadium,2,4.4,Chennai Super Kings,Mumbai Indians,DJ Bravo,MEK Hussey,MG Johnson,0,30
2013-04-06,MA Chidambaram Stadium,2,4.5,Chennai Super Kings,Mumbai Indians,DJ Bravo,MEK Hussey,MG Johnson,2,32
2013-04-06,MA Chidambaram Stadium,2,4.6,Chennai Super Kings,Mumbai Indians,DJ Bravo,MEK Hussey,MG Johnson,0,32
2013-04-06,MA Chidambaram Stadium,2,5.1,Chennai Super Kings,Mumbai Indians,MEK Hussey,DJ Bravo,Harbhajan Singh,0,32
2013-04-06,MA Chidambaram Stadium,2,5.2,Chennai Super Kings,Mumbai Indians,MEK Hussey,DJ Bravo,Harbhajan Singh,0,32
2013-04-06,MA Chidambaram Stadium,2,5.3,Chennai Super Kings,Mumbai Indians,MEK Hussey,DJ Bravo,Harbhajan Singh,0,32
2013-04-06,MA Chidambaram Stadium,2,5.4,Chennai Super Kings,Mumbai Indians,MEK Hussey,DJ Bravo,Harbhajan Singh,0,32
2013-04-06,MA Chidambaram Stadium,2,5.5,Chennai Super Kings,Mumbai Indians,MEK Hussey,DJ Bravo,Harbhajan Singh,4,36
2013-04-06,MA Chidambaram Stadium,2,5.6,Chennai Super Kings,Mumbai Indians,MEK Hussey,DJ Bravo,Harbhajan Singh,0,36
2013-04-09,M Chinnaswamy Stadium,1,0.1,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Reddy,PA Patel,RP Singh,0,0
2013-04-09,M Chinnaswamy Stadium,1,0.2,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Reddy,PA Patel,RP Singh,2,2
2013-04-09,M Chinnaswamy Stadium,1,0.3,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Reddy,PA Patel,RP Singh,4,6
2013-04-09,M Chinnaswamy Stadium,1,0.4,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Reddy,PA Patel,RP Singh,0,6
2013-04-09,M Chinnaswamy Stadium,1,0.5,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Reddy,PA Patel,RP Singh,0,6
2013-04-09,M Chinnaswamy Stadium,1,0.6,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Reddy,PA Patel,RP Singh,1,7
2013-04-09,M Chinnaswamy Stadium,1,1.1,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Reddy,PA Patel,R Vinay Kumar,0,7
2013-04-09,M Chinnaswamy Stadium,1,1.2,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Reddy,PA Patel,R Vinay Kumar,4,11
2013-04-09,M Chinnaswamy Stadium,1,1.3,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Reddy,PA Patel,R Vinay Kumar,0,11
2013-04-09,M Chinnaswamy Stadium,1,1.4,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Reddy,PA Patel,R Vinay Kumar,1,12
2013-04-09,M Chinnaswamy Stadium,1,1.5,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Patel,PA Reddy,R Vinay Kumar,0,12
2013-04-09,M Chinnaswamy Stadium,1,1.6,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Patel,PA Reddy,R Vinay Kumar,0,12
2013-04-09,M Chinnaswamy Stadium,1,2.1,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Reddy,PA Patel,RP Singh,0,12
2013-04-09,M Chinnaswamy Stadium,1,2.2,Sunrisers Hyderabad,Royal Challengers Bangalore,KC Sangakkara,PA Patel,RP Singh,0,12
2013-04-09,M Chinnaswamy Stadium,1,2.3,Sunrisers Hyderabad,Royal Challengers Bangalore,KC Sangakkara,PA Patel,RP Singh,4,16
2013-04-09,M Chinnaswamy Stadium,1,2.4,Sunrisers Hyderabad,Royal Challengers Bangalore,KC Sangakkara,PA Patel,RP Singh,0,16
2013-04-09,M Chinnaswamy Stadium,1,2.5,Sunrisers Hyderabad,Royal Challengers Bangalore,KC Sangakkara,PA Patel,RP Singh,1,17
2013-04-09,M Chinnaswamy Stadium,1,2.6,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Patel,KC Sangakkara,RP Singh,0,17
2013-04-09,M Chinnaswamy Stadium,1,3.1,Sunrisers Hyderabad,Royal Challengers Bangalore,KC Sangakkara,PA Patel,R Vinay Kumar,1,18
2013-04-09,M Chinnaswamy Stadium,1,3.2,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Patel,KC Sangakkara,R Vinay Kumar,1,19
2013-04-09,M Chinnaswamy Stadium,1,3.3,Sunrisers Hyderabad,Royal Challengers Bangalore,KC Sangakkara,PA Patel,R Vinay Kumar,1,20
2013-04-09,M Chinnaswamy Stadium,1,3.4,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Patel,KC Sangakkara,R Vinay Kumar,1,21
2013-04-09,M Chinnaswamy Stadium,1,3.5,Sunrisers Hyderabad,Royal Challengers Bangalore,KC Sangakkara,PA Patel,R Vinay Kumar,0,21
2013-04-09,M Chinnaswamy Stadium,1,3.6,Sunrisers Hyderabad,Royal Challengers Bangalore,KC Sangakkara,PA Patel,R Vinay Kumar,4,25
2013-04-09,M Chinnaswamy Stadium,1,4.1,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Patel,KC Sangakkara,JD Unadkat,0,25
2013-04-09,M Chinnaswamy Stadium,1,4.2,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Patel,KC Sangakkara,JD Unadkat,4,29
2013-04-09,M Chinnaswamy Stadium,1,4.3,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Patel,KC Sangakkara,JD Unadkat,1,30
2013-04-09,M Chinnaswamy Stadium,1,4.4,Sunrisers Hyderabad,Royal Challengers Bangalore,KC Sangakkara,PA Patel,JD Unadkat,1,31
2013-04-09,M Chinnaswamy Stadium,1,4.5,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Patel,KC Sangakkara,JD Unadkat,1,32
2013-04-09,M Chinnaswamy Stadium,1,4.6,Sunrisers Hyderabad,Royal Challengers Bangalore,KC Sangakkara,PA Patel,JD Unadkat,0,32
2013-04-09,M Chinnaswamy Stadium,1,5.1,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Patel,KC Sangakkara,M Muralitharan,1,33
2013-04-09,M Chinnaswamy Stadium,1,5.2,Sunrisers Hyderabad,Royal Challengers Bangalore,KC Sangakkara,PA Patel,M Muralitharan,0,33
2013-04-09,M Chinnaswamy Stadium,1,5.3,Sunrisers Hyderabad,Royal Challengers Bangalore,KC Sangakkara,PA Patel,M Muralitharan,1,34
2013-04-09,M Chinnaswamy Stadium,1,5.4,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Patel,KC Sangakkara,M Muralitharan,4,38
2013-04-09,M Chinnaswamy Stadium,1,5.5,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Patel,KC Sangakkara,M Muralitharan,0,38
2013-04-09,M Chinnaswamy Stadium,1,5.6,Sunrisers Hyderabad,Royal Challengers Bangalore,PA Patel,KC Sangakkara,M Muralitharan,2,40
2013-04-09,M Chinnaswamy Stadium,2,0.1,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,GH Vihari,0,0
2013-04-09,M Chinnaswamy Stadium,2,0.2,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,GH Vihari,0,0
2013-04-09,M Chinnaswamy Stadium,2,0.3,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,GH Vihari,6,6
2013-04-09,M Chinnaswamy Stadium,2,0.4,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,GH Vihari,4,10
2013-04-09,M Chinnaswamy Stadium,2,0.5,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,GH Vihari,1,11
2013-04-09,M Chinnaswamy Stadium,2,0.6,Royal Challengers Bangalore,Sunrisers Hyderabad,CH Gayle,MA Agarwal,GH Vihari,1,12
2013-04-09,M Chinnaswamy Stadium,2,1.1,Royal Challengers Bangalore,Sunrisers Hyderabad,CH Gayle,MA Agarwal,DW Steyn,4,16
2013-04-09,M Chinnaswamy Stadium,2,1.2,Royal Challengers Bangalore,Sunrisers Hyderabad,CH Gayle,MA Agarwal,DW Steyn,0,16
2013-04-09,M Chinnaswamy Stadium,2,1.3,Royal Challengers Bangalore,Sunrisers Hyderabad,CH Gayle,MA Agarwal,DW Steyn,0,16
2013-04-09,M Chinnaswamy Stadium,2,1.4,Royal Challengers Bangalore,Sunrisers Hyderabad,CH Gayle,MA Agarwal,DW Steyn,0,16
2013-04-09,M Chinnaswamy Stadium,2,1.5,Royal Challengers Bangalore,Sunrisers Hyderabad,CH Gayle,MA Agarwal,DW Steyn,0,16
2013-04-09,M Chinnaswamy Stadium,2,1.6,Royal Challengers Bangalore,Sunrisers Hyderabad,CH Gayle,MA Agarwal,DW Steyn,0,16
2013-04-09,M Chinnaswamy Stadium,2,2.1,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,I Sharma,0,16
2013-04-09,M Chinnaswamy Stadium,2,2.2,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,I Sharma,0,16
2013-04-09,M Chinnaswamy Stadium,2,2.3,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,I Sharma,2,18
2013-04-09,M Chinnaswamy Stadium,2,2.4,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,I Sharma,0,18
2013-04-09,M Chinnaswamy Stadium,2,2.5,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,I Sharma,4,22
2013-04-09,M Chinnaswamy Stadium,2,2.6,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,I Sharma,0,22
2013-04-09,M Chinnaswamy Stadium,2,3.1,Royal Challengers Bangalore,Sunrisers Hyderabad,CH Gayle,MA Agarwal,DW Steyn,1,23
2013-04-09,M Chinnaswamy Stadium,2,3.2,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,DW Steyn,0,23
2013-04-09,M Chinnaswamy Stadium,2,3.3,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,DW Steyn,0,23
2013-04-09,M Chinnaswamy Stadium,2,3.4,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,DW Steyn,0,23
2013-04-09,M Chinnaswamy Stadium,2,3.5,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,DW Steyn,1,24
2013-04-09,M Chinnaswamy Stadium,2,3.6,Royal Challengers Bangalore,Sunrisers Hyderabad,CH Gayle,MA Agarwal,DW Steyn,0,24
2013-04-09,M Chinnaswamy Stadium,2,4.1,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,I Sharma,0,24
2013-04-09,M Chinnaswamy Stadium,2,4.2,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,I Sharma,6,30
2013-04-09,M Chinnaswamy Stadium,2,4.3,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,I Sharma,4,34
2013-04-09,M Chinnaswamy Stadium,2,4.4,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,I Sharma,1,35
2013-04-09,M Chinnaswamy Stadium,2,4.5,Royal Challengers Bangalore,Sunrisers Hyderabad,CH Gayle,MA Agarwal,I Sharma,0,35
2013-04-09,M Chinnaswamy Stadium,2,4.6,Royal Challengers Bangalore,Sunrisers Hyderabad,CH Gayle,MA Agarwal,I Sharma,4,39
2013-04-09,M Chinnaswamy Stadium,2,5.1,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,NLTC Perera,0,39
2013-04-09,M Chinnaswamy Stadium,2,5.2,Royal Challengers Bangalore,Sunrisers Hyderabad,CH Gayle,V Kohli,NLTC Perera,0,39
2013-04-09,M Chinnaswamy Stadium,2,5.3,Royal Challengers Bangalore,Sunrisers Hyderabad,CH Gayle,V Kohli,NLTC Perera,2,41
2013-04-09,M Chinnaswamy Stadium,2,5.4,Royal Challengers Bangalore,Sunrisers Hyderabad,CH Gayle,V Kohli,NLTC Perera,1,42
2013-04-09,M Chinnaswamy Stadium,2,5.5,Royal Challengers Bangalore,Sunrisers Hyderabad,V Kohli,CH Gayle,NLTC Perera,4,46
2013-04-09,M Chinnaswamy Stadium,2,5.6,Royal Challengers Bangalore,Sunrisers Hyderabad,V Kohli,CH Gayle,NLTC Perera,1,47
2013-04-09,Wankhede Stadium,1,0.1,Mumbai Indians,Delhi Capitals,RT Ponting,SR Tendulkar,IK Pathan,0,0
2013-04-09,Wankhede Stadium,1,0.2,Mumbai Indians,Delhi Capitals,RT Ponting,SR Tendulkar,IK Pathan,0,0
2013-04-09,Wankhede Stadium,1,0.3,Mumbai Indians,Delhi Capitals,RT Ponting,SR Tendulkar,IK Pathan,0,0
2013-04-09,Wankhede Stadium,1,0.4,Mumbai Indians,Delhi Capitals,RT Ponting,SR Tendulkar,IK Pathan,0,0
2013-04-09,Wankhede Stadium,1,0.5,Mumbai Indians,Delhi Capitals,RT Ponting,SR Tendulkar,IK Pathan,0,0
2013-04-09,Wankhede Stadium,1,0.6,Mumbai Indians,Delhi Capitals,RT Ponting,SR Tendulkar,IK Pathan,0,0
2013-04-09,Wankhede Stadium,1,1.1,Mumbai Indians,Delhi Capitals,SR Tendulkar,KD Karthik,A Nehra,1,1
2013-04-09,Wankhede Stadium,1,1.2,Mumbai Indians,Delhi Capitals,KD Karthik,SR Tendulkar,A Nehra,0,1
2013-04-09,Wankhede Stadium,1,1.3,Mumbai Indians,Delhi Capitals,KD Karthik,SR Tendulkar,A Nehra,0,1
2013-04-09,Wankhede Stadium,1,1.4,Mumbai Indians,Delhi Capitals,KD Karthik,RG Sharma,A Nehra,0,1
2013-04-09,Wankhede Stadium,1,1.5,Mumbai Indians,Delhi Capitals,KD Karthik,RG Sharma,A Nehra,4,5
2013-04-09,Wankhede Stadium,1,1.6,Mumbai Indians,Delhi Capitals,KD Karthik,RG Sharma,A Nehra,1,6
2013-04-09,Wankhede Stadium,1,2.1,Mumbai Indians,Delhi Capitals,KD Karthik,RG Sharma,M Morkel,4,10
2013-04-09,Wankhede Stadium,1,2.2,Mumbai Indians,Delhi Capitals,KD Karthik,RG Sharma,M Morkel,0,10
2013-04-09,Wankhede Stadium,1,2.3,Mumbai Indians,Delhi Capitals,KD Karthik,RG Sharma,M Morkel,0,10
2013-04-09,Wankhede Stadium,1,2.4,Mumbai Indians,Delhi Capitals,KD Karthik,RG Sharma,M Morkel,0,10
2013-04-09,Wankhede Stadium,1,2.5,Mumbai Indians,Delhi Capitals,KD Karthik,RG Sharma,M Morkel,0,10
2013-04-09,Wankhede Stadium,1,2.6,Mumbai Indians,Delhi Capitals,KD Karthik,RG Sharma,M Morkel,4,14
2013-04-09,Wankhede Stadium,1,3.1,Mumbai Indians,Delhi Capitals,RG Sharma,KD Karthik,IK Pathan,1,15
2013-04-09,Wankhede Stadium,1,3.2,Mumbai Indians,Delhi Capitals,KD Karthik,RG Sharma,IK Pathan,2,17
2013-04-09,Wankhede Stadium,1,3.3,Mumbai Indians,Delhi Capitals,KD Karthik,RG Sharma,IK Pathan,1,18
2013-04-09,Wankhede Stadium,1,3.4,Mumbai Indians,Delhi Capitals,RG Sharma,KD Karthik,IK Pathan,0,18
2013-04-09,Wankhede Stadium,1,3.5,Mumbai Indians,Delhi Capitals,RG Sharma,KD Karthik,IK Pathan,1,19
2013-04-09,Wankhede Stadium,1,3.6,Mumbai Indians,Delhi Capitals,KD Karthik,RG Sharma,IK Pathan,1,20
2013-04-09,Wankhede Stadium,1,4.1,Mumbai Indians,Delhi Capitals,KD Karthik,RG Sharma,UT Yadav,1,21
2013-04-09,Wankhede Stadium,1,4.2,Mumbai Indians,Delhi Capitals,RG Sharma,KD Karthik,UT Yadav,0,21
2013-04-09,Wankhede Stadium,1,4.3,Mumbai Indians,Delhi Capitals,RG Sharma,KD Karthik,UT Yadav,0,21
2013-04-09,Wankhede Stadium,1,4.4,Mumbai Indians,Delhi Capitals,RG Sharma,KD Karthik,UT Yadav,0,21
2013-04-09,Wankhede Stadium,1,4.5,Mumbai Indians,Delhi Capitals,RG Sharma,KD Karthik,UT Yadav,0,21
2013-04-09,Wankhede Stadium,1,4.6,Mumbai Indians,Delhi Capitals,RG Sharma,KD Karthik,UT Yadav,1,22
2013-04-09,Wankhede Stadium,1,4.7,Mumbai Indians,Delhi Capitals,RG Sharma,KD Karthik,UT Yadav,0,22
2013-04-09,Wankhede Stadium,1,5.1,Mumbai Indians,Delhi Capitals,KD Karthik,RG Sharma,A Nehra,0,22
2013-04-09,Wankhede Stadium,1,5.2,Mumbai Indians,Delhi Capitals,KD Karthik,RG Sharma,A Nehra,6,28
2013-04-09,Wankhede Stadium,1,5.3,Mumbai Indians,Delhi Capitals,KD Karthik,RG Sharma,A Nehra,4,32
2013-04-09,Wankhede Stadium,1,5.4,Mumbai Indians,Delhi Capitals,KD Karthik,RG Sharma,A Nehra,1,33
2013-04-09,Wankhede Stadium,1,5.5,Mumbai Indians,Delhi Capitals,RG Sharma,KD Karthik,A Nehra,1,34
2013-04-09,Wankhede Stadium,1,5.6,Mumbai Indians,Delhi Capitals,KD Karthik,RG Sharma,A Nehra,4,38
2013-04-09,Wankhede Stadium,2,0.1,Delhi Capitals,Mumbai Indians,UBT Chand,DA Warner,Harbhajan Singh,0,0
2013-04-09,Wankhede Stadium,2,0.2,Delhi Capitals,Mumbai Indians,DPMD Jayawardene,DA Warner,Harbhajan Singh,0,0
2013-04-09,Wankhede Stadium,2,0.3,Delhi Capitals,Mumbai Indians,DPMD Jayawardene,DA Warner,Harbhajan Singh,1,1
2013-04-09,Wankhede Stadium,2,0.4,Delhi Capitals,Mumbai Indians,DA Warner,DPMD Jayawardene,Harbhajan Singh,0,1
2013-04-09,Wankhede Stadium,2,0.5,Delhi Capitals,Mumbai Indians,DA Warner,DPMD Jayawardene,Harbhajan Singh,0,1
2013-04-09,Wankhede Stadium,2,0.6,Delhi Capitals,Mumbai Indians,DA Warner,DPMD Jayawardene,Harbhajan Singh,1,2
2013-04-09,Wankhede Stadium,2,1.1,Delhi Capitals,Mumbai Indians,DA Warner,DPMD Jayawardene,SL Malinga,0,2
2013-04-09,Wankhede Stadium,2,1.2,Delhi Capitals,Mumbai Indians,DA Warner,DPMD Jayawardene,SL Malinga,0,2
2013-04-09,Wankhede Stadium,2,1.3,Delhi Capitals,Mumbai Indians,DA Warner,DPMD Jayawardene,SL Malinga,0,2
2013-04-09,Wankhede Stadium,2,1.4,Delhi Capitals,Mumbai Indians,DA Warner,DPMD Jayawardene,SL Malinga,4,6
2013-04-09,Wankhede Stadium,2,1.5,Delhi Capitals,Mumbai Indians,DA Warner,DPMD Jayawardene,SL Malinga,0,6
2013-04-09,Wankhede Stadium,2,1.6,Delhi Capitals,Mumbai Indians,DA Warner,DPMD Jayawardene,SL Malinga,4,10
2013-04-09,Wankhede Stadium,2,2.1,Delhi Capitals,Mumbai Indians,DPMD Jayawardene,DA Warner,MG Johnson,0,10
2013-04-09,Wankhede Stadium,2,2.2,Delhi Capitals,Mumbai Indians,DPMD Jayawardene,DA Warner,MG Johnson,0,10
2013-04-09,Wankhede Stadium,2,2.3,Delhi Capitals,Mumbai Indians,DPMD Jayawardene,DA Warner,MG Johnson,2,12
2013-04-09,Wankhede Stadium,2,2.4,Delhi Capitals,Mumbai Indians,DPMD Jayawardene,DA Warner,MG Johnson,1,13
2013-04-09,Wankhede Stadium,2,2.5,Delhi Capitals,Mumbai Indians,DPMD Jayawardene,DA Warner,MG Johnson,0,13
2013-04-09,Wankhede Stadium,2,2.6,Delhi Capitals,Mumbai Indians,MC Juneja,DA Warner,MG Johnson,4,17
2013-04-09,Wankhede Stadium,2,2.7,Delhi Capitals,Mumbai Indians,MC Juneja,DA Warner,MG Johnson,0,17
2013-04-09,Wankhede Stadium,2,3.1,Delhi Capitals,Mumbai Indians,DA Warner,MC Juneja,Harbhajan Singh,1,18
2013-04-09,Wankhede Stadium,2,3.2,Delhi Capitals,Mumbai Indians,MC Juneja,DA Warner,Harbhajan Singh,1,19
2013-04-09,Wankhede Stadium,2,3.3,Delhi Capitals,Mumbai Indians,DA Warner,MC Juneja,Harbhajan Singh,1,20
2013-04-09,Wankhede Stadium,2,3.4,Delhi Capitals,Mumbai Indians,MC Juneja,DA Warner,Harbhajan Singh,1,21
2013-04-09,Wankhede Stadium,2,3.5,Delhi Capitals,Mumbai Indians,DA Warner,MC Juneja,Harbhajan Singh,0,21
2013-04-09,Wankhede Stadium,2,3.6,Delhi Capitals,Mumbai Indians,DA Warner,MC Juneja,Harbhajan Singh,6,27
2013-04-09,Wankhede Stadium,2,4.1,Delhi Capitals,Mumbai Indians,MC Juneja,DA Warner,MG Johnson,4,31
2013-04-09,Wankhede Stadium,2,4.2,Delhi Capitals,Mumbai Indians,MC Juneja,DA Warner,MG Johnson,4,35
2013-04-09,Wankhede Stadium,2,4.3,Delhi Capitals,Mumbai Indians,MC Juneja,DA Warner,MG Johnson,1,36
2013-04-09,Wankhede Stadium,2,4.4,Delhi Capitals,Mumbai Indians,DA Warner,MC Juneja,MG Johnson,4,40
2013-04-09,Wankhede Stadium,2,4.5,Delhi Capitals,Mumbai Indians,DA Warner,MC Juneja,MG Johnson,2,42
2013-04-09,Wankhede Stadium,2,4.6,Delhi Capitals,Mumbai Indians,DA Warner,MC Juneja,MG Johnson,0,42
2013-04-09,Wankhede Stadium,2,5.1,Delhi Capitals,Mumbai Indians,MC Juneja,DA Warner,SL Malinga,0,42
2013-04-09,Wankhede Stadium,2,5.2,Delhi Capitals,Mumbai Indians,MC Juneja,DA Warner,SL Malinga,1,43
2013-04-09,Wankhede Stadium,2,5.3,Delhi Capitals,Mumbai Indians,DA Warner,MC Juneja,SL Malinga,0,43
2013-04-09,Wankhede Stadium,2,5.4,Delhi Capitals,Mumbai Indians,DA Warner,MC Juneja,SL Malinga,1,44
2013-04-09,Wankhede Stadium,2,5.5,Delhi Capitals,Mumbai Indians,MC Juneja,DA Warner,SL Malinga,1,45
2013-04-09,Wankhede Stadium,2,5.6,Delhi Capitals,Mumbai Indians,DA Warner,MC Juneja,SL Malinga,1,46
2013-04-11,M Chinnaswamy Stadium,1,0.1,Kolkata Knight Riders,Royal Challengers Bangalore,MS Bisla,G Gambhir,MC Henriques,0,0
2013-04-11,M Chinnaswamy Stadium,1,0.2,Kolkata Knight Riders,Royal Challengers Bangalore,MS Bisla,G Gambhir,MC Henriques,1,1
2013-04-11,M Chinnaswamy Stadium,1,0.3,Kolkata Knight Riders,Royal Challengers Bangalore,MS Bisla,G Gambhir,MC Henriques,0,1
2013-04-11,M Chinnaswamy Stadium,1,0.4,Kolkata Knight Riders,Royal Challengers Bangalore,MS Bisla,G Gambhir,MC Henriques,0,1
2013-04-11,M Chinnaswamy Stadium,1,0.5,Kolkata Knight Riders,Royal Challengers Bangalore,MS Bisla,G Gambhir,MC Henriques,1,2
2013-04-11,M Chinnaswamy Stadium,1,0.6,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,MS Bisla,MC Henriques,1,3
2013-04-11,M Chinnaswamy Stadium,1,0.7,Kolkata Knight Riders,Royal Challengers Bangalore,MS Bisla,G Gambhir,MC Henriques,0,3
2013-04-11,M Chinnaswamy Stadium,1,1.1,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,JH Kallis,RP Singh,0,3
2013-04-11,M Chinnaswamy Stadium,1,1.2,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,JH Kallis,RP Singh,0,3
2013-04-11,M Chinnaswamy Stadium,1,1.3,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,JH Kallis,RP Singh,0,3
